From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),RF (mm),AT (degree C)
2022-06-16 09:00:00,43.6,141.22,3.66,7.65,18.51,16.1,3.33,0.98,58.82,33.82,39.66,1.09,180.11274390508322,154.46,0.0,
2022-06-16 10:00:00,52.95,118.6,3.83,8.15,16.86,16.66,8.22,1.14,60.84,35.67,35.99,1.16,180.11274390508322,249.21,0.0,
2022-06-16 11:00:00,60.33,183.75,3.65,7.46,18.71,19.87,13.8,1.08,62.84,34.98,37.35,2.57,180.11274390508322,855.55,0.0,
2022-06-16 12:00:00,54.35,174.48,3.31,7.6,18.0,19.65,2.64,0.76,62.38,37.06,33.6,0.64,180.11274390508322,945.58,0.0,
2022-06-16 13:00:00,54.6,139.7,3.6,8.74,17.47,18.1,0.91,0.84,54.75,38.03,31.91,1.05,180.11274390508322,904.38,0.0,
2022-06-16 14:00:00,46.55,127.22,2.96,7.82,18.32,19.77,0.04,1.11,57.43,38.59,30.67,0.71,180.11274390508322,784.14,0.0,
2022-06-16 15:00:00,42.17,119.93,3.63,8.59,16.79,16.09,0.02,0.8,61.84,39.24,29.7,0.86,180.11274390508322,620.19,0.0,
2022-06-16 16:00:00,46.28,111.15,3.6,7.2,17.21,19.23,2.87,1.25,63.03,39.28,29.3,0.89,180.11274390508322,421.71,0.0,
2022-06-17 08:00:00,24.32,52.27,3.21,7.71,15.07,18.78,6.59,0.74,45.96,26.94,89.09,2.46,180.11274390508322,176.88,0.0,
2022-06-17 09:00:00,25.0,48.52,4.16,7.93,19.81,18.32,2.75,0.77,46.4,28.63,73.18,2.75,180.11274390508322,241.02,0.0,
2022-06-17 10:00:00,26.55,51.42,3.62,7.73,18.34,18.29,2.86,0.91,47.72,31.12,58.61,2.09,180.11274390508322,387.74,0.0,
2022-06-17 11:00:00,24.1,46.7,3.83,9.29,18.95,19.96,2.77,0.82,53.55,32.19,53.14,1.66,180.11274390508322,432.51,0.0,
2022-06-17 12:00:00,23.1,54.43,3.06,7.98,17.86,22.34,4.86,0.89,44.17,29.36,71.8,3.09,180.11274390508322,362.93,0.0,
2022-06-17 13:00:00,26.43,53.2,3.42,8.31,17.52,17.74,6.18,0.89,55.08,30.11,62.11,2.73,180.11274390508322,638.98,0.0,
2022-06-17 14:00:00,27.77,50.62,3.46,8.39,18.38,14.51,3.27,0.85,57.12,31.1,50.47,3.64,180.11274390508322,307.08,0.0,
2022-06-17 15:00:00,21.18,69.8,2.98,8.63,17.02,19.99,4.41,1.05,48.95,28.39,61.36,2.35,180.11274390508322,146.3,0.0,
2022-06-17 16:00:00,24.05,68.85,3.76,7.4,16.0,17.05,6.47,0.85,43.61,28.87,61.61,1.46,180.11274390508322,293.69,0.0,
2022-06-18 08:00:00,13.4,39.6,3.44,7.5,16.68,19.66,1.47,1.3,30.21,22.03,99.99,0.79,180.11274390508322,125.91,0.0,
2022-06-18 09:00:00,21.7,33.68,3.42,8.13,19.14,20.45,0.97,0.99,26.66,24.09,99.99,0.74,180.11274390508322,243.2,0.0,
2022-06-18 10:00:00,23.7,32.2,3.21,7.45,15.97,17.41,0.92,1.3,30.97,25.72,99.99,0.94,180.11274390508322,287.84,0.0,
2022-06-18 11:00:00,,,3.28,7.66,18.36,17.3,,1.13,,26.1,99.99,1.0,180.11274390508322,223.76,0.0,
2022-06-18 12:00:00,,,3.82,7.08,18.2,18.52,,1.37,,26.88,99.91,1.14,180.11274390508322,349.97,0.0,
2022-06-18 13:00:00,21.8,30.5,2.06,1.83,2.1,2.7,13.76,1.46,13.75,26.25,99.87,0.85,180.11274390508322,215.85,0.0,
2022-06-18 14:00:00,27.4,36.33,19.64,9.48,14.03,5.1,1.92,0.79,21.45,28.0,87.74,0.48,180.11274390508322,472.85,0.0,
2022-06-18 15:00:00,23.65,39.45,6.26,3.69,5.04,1.98,1.55,1.03,22.68,28.52,79.56,0.64,180.11274390508322,254.43,0.0,
2022-06-18 16:00:00,19.1,39.35,1.35,1.38,1.05,0.62,4.98,1.27,21.08,27.98,82.09,1.36,180.11274390508322,237.84,0.0,
2022-06-19 08:00:00,38.1,57.58,3.4,7.57,18.39,18.83,5.69,1.02,8.54,26.13,99.99,0.92,180.11274390508322,115.34,0.0,
2022-06-19 09:00:00,46.97,67.25,3.79,6.79,18.42,19.77,5.73,1.19,10.15,26.3,99.99,0.98,180.11274390508322,183.0,0.0,
2022-06-19 10:00:00,48.45,70.58,3.93,6.94,16.86,24.46,4.54,1.11,11.82,26.81,99.99,1.34,180.11274390508322,265.24,0.0,
2022-06-19 11:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-19 12:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-19 13:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-19 14:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-19 15:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-19 16:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-06-20 08:00:00,47.12,70.85,3.44,7.47,18.56,18.21,4.18,1.0,22.59,27.96,99.73,0.62,180.11274390508322,163.4,0.0,
2022-06-20 09:00:00,50.45,70.85,3.52,7.07,16.78,20.23,4.81,1.08,28.93,29.03,88.05,0.54,180.11274390508322,232.39,0.0,
2022-06-20 10:00:00,50.53,69.38,2.15,2.09,4.0,5.99,4.74,1.07,31.27,29.42,83.31,1.24,180.11274390508322,394.4,0.0,
2022-06-20 11:00:00,43.15,64.92,0.59,0.26,0.54,0.26,5.24,1.16,34.94,30.35,68.99,1.09,180.11274390508322,675.26,0.0,
2022-06-20 12:00:00,35.42,68.15,0.98,0.28,0.72,0.5,3.3,0.85,34.2,30.68,67.39,1.25,180.11274390508322,515.54,0.0,
2022-06-20 13:00:00,40.12,71.8,0.75,0.2,0.67,0.7,3.2,1.07,36.6,30.29,66.98,1.72,180.11274390508322,341.2,0.0,
2022-06-20 14:00:00,45.15,75.12,0.62,0.64,0.81,0.57,2.56,1.33,41.41,30.81,60.26,1.33,180.11274390508322,467.77,0.0,
2022-06-20 15:00:00,47.95,70.83,1.35,1.4,3.71,2.9,1.91,0.94,42.8,31.84,46.06,1.12,180.11274390508322,432.39,0.0,
2022-06-20 16:00:00,43.42,63.3,3.5,7.05,16.86,24.17,1.79,0.54,43.21,32.37,42.37,0.92,180.11274390508322,386.63,0.0,
2022-06-21 08:00:00,27.3,59.23,3.95,7.28,17.84,18.13,2.1,0.88,26.72,22.45,99.99,0.74,180.11274390508322,84.56,0.0,
2022-06-21 09:00:00,25.38,42.7,3.71,8.89,14.36,15.7,2.19,1.03,23.6,24.17,99.99,0.85,180.11274390508322,246.36,0.0,
2022-06-21 10:00:00,27.28,36.08,3.14,8.23,17.62,18.38,5.79,1.03,24.6,25.95,99.99,1.12,180.11274390508322,334.67,0.0,
2022-06-21 11:00:00,29.67,40.97,3.25,8.59,18.08,19.43,4.93,0.89,23.2,27.46,98.02,1.48,180.11274390508322,731.04,0.0,
2022-06-21 12:00:00,31.4,39.38,3.78,6.95,17.21,16.89,2.75,1.49,35.53,29.54,67.28,1.01,180.11274390508322,867.89,0.0,
2022-06-21 13:00:00,31.62,41.42,3.68,7.01,16.81,20.06,1.63,1.16,43.59,31.44,49.34,0.85,180.11274390508322,950.33,0.0,
2022-06-21 14:00:00,25.1,38.57,3.09,6.25,17.32,18.21,1.48,1.46,44.29,32.55,43.01,1.32,180.11274390508322,833.75,0.0,
2022-06-21 15:00:00,26.23,37.83,3.44,8.83,17.74,16.59,2.54,0.79,48.09,32.7,47.27,1.41,180.11274390508322,510.64,0.12,
2022-06-21 16:00:00,28.9,47.38,3.76,7.47,16.42,18.84,2.56,1.47,48.93,32.53,45.29,1.13,180.11274390508322,115.28,0.0,
2022-06-22 08:00:00,36.65,87.93,3.34,6.83,18.6,20.59,3.49,1.53,28.45,21.99,99.7,1.73,180.11274390508322,96.11,0.0,
2022-06-22 09:00:00,32.3,61.28,3.29,7.52,18.12,19.94,1.19,1.3,25.62,23.24,99.99,1.3,180.11274390508322,182.38,0.0,
2022-06-22 10:00:00,29.0,57.88,3.38,8.11,16.79,16.45,0.55,1.22,23.7,26.05,92.31,0.92,180.11274390508322,347.48,0.0,
2022-06-22 11:00:00,29.3,56.58,3.48,6.76,16.92,21.77,0.76,0.71,25.83,29.62,67.13,1.26,180.11274390508322,778.34,0.0,
2022-06-22 12:00:00,29.2,51.88,3.36,7.82,18.08,13.84,1.73,1.41,27.24,31.61,59.36,1.66,180.11274390508322,942.82,0.0,
2022-06-22 13:00:00,31.13,53.15,3.64,9.31,16.23,20.04,1.26,1.13,30.3,32.29,55.62,2.12,180.11274390508322,911.13,0.0,
2022-06-22 14:00:00,34.85,53.78,3.33,7.95,17.02,17.9,1.78,1.22,34.72,32.47,52.97,1.71,180.11274390508322,813.94,0.0,
2022-06-22 15:00:00,34.98,50.08,4.02,7.45,18.39,20.47,3.24,1.46,35.65,32.77,49.77,1.61,180.11274390508322,678.95,0.0,
2022-06-22 16:00:00,28.62,50.27,3.6,7.63,16.66,16.65,3.61,1.23,35.56,32.48,53.81,1.58,180.11274390508322,478.59,0.0,
2022-06-23 08:00:00,37.68,76.22,3.4,7.47,18.38,22.05,4.4,0.98,25.49,28.9,88.76,1.36,180.11274390508322,145.14,0.0,
2022-06-23 09:00:00,38.62,81.45,3.36,7.21,19.49,19.72,4.48,0.76,32.93,29.94,72.49,1.89,180.11274390508322,201.56,0.0,
2022-06-23 10:00:00,36.0,79.25,3.94,7.9,18.99,19.8,3.32,0.87,34.95,31.12,62.38,1.66,180.11274390508322,304.24,0.0,
2022-06-23 11:00:00,35.9,83.17,3.52,8.58,17.41,17.46,2.97,0.76,34.68,31.62,59.69,2.13,180.11274390508322,876.93,0.0,
2022-06-23 12:00:00,44.17,91.47,2.9,8.7,16.61,19.1,2.8,1.36,39.43,32.31,53.02,2.65,180.11274390508322,950.37,0.0,
2022-06-23 13:00:00,47.15,101.05,3.31,6.93,17.96,16.76,3.31,1.1,42.8,33.7,45.85,1.99,180.11274390508322,935.76,0.0,
2022-06-23 14:00:00,46.62,112.17,3.63,7.1,19.61,20.53,2.9,0.91,46.49,34.31,41.12,2.02,180.11274390508322,845.46,0.0,
2022-06-23 15:00:00,44.3,130.7,3.54,7.17,16.82,18.15,2.33,0.85,51.47,34.5,37.47,2.46,180.11274390508322,693.5,0.0,
2022-06-23 16:00:00,43.0,138.4,3.15,7.51,17.59,17.95,1.49,0.61,52.15,34.76,34.78,2.12,180.11274390508322,486.83,0.0,
2022-06-24 08:00:00,54.9,120.03,3.71,8.23,17.29,16.32,10.27,0.63,34.66,29.46,56.36,1.65,180.11274390508322,125.09,0.0,
2022-06-24 09:00:00,50.3,127.58,3.96,7.13,17.2,17.32,9.99,0.84,41.19,31.18,48.72,1.75,180.11274390508322,143.25,0.0,
2022-06-24 10:00:00,45.33,124.88,4.3,7.68,18.05,13.74,9.18,1.05,49.13,32.74,41.25,1.77,180.11274390508322,193.46,0.0,
2022-06-24 11:00:00,46.73,119.65,3.6,8.76,17.86,22.81,6.78,1.17,51.36,33.76,38.78,1.44,180.11274390508322,911.16,0.0,
2022-06-24 12:00:00,41.35,112.65,2.82,8.71,17.99,19.53,4.95,1.28,53.67,34.56,34.77,1.46,180.11274390508322,,0.0,
2022-06-24 13:00:00,38.9,110.03,3.59,6.68,16.05,19.77,4.8,1.17,54.4,34.99,32.66,1.54,180.11274390508322,964.95,0.0,
2022-06-24 14:00:00,40.42,107.6,3.59,7.12,15.79,21.51,4.14,0.98,54.54,35.6,30.07,1.49,180.11274390508322,869.12,0.0,
2022-06-24 15:00:00,37.85,109.28,3.1,7.08,16.98,20.54,3.24,1.06,53.17,36.12,26.48,1.47,180.11274390508322,715.29,0.0,
2022-06-24 16:00:00,36.4,116.6,3.52,9.64,17.59,16.95,3.16,1.17,53.82,35.91,28.2,1.46,180.11274390508322,503.67,0.0,
2022-06-25 08:00:00,71.58,158.02,3.59,8.74,17.69,18.22,19.25,1.54,42.89,32.13,42.43,0.7,180.11274390508322,87.68,0.0,
2022-06-25 09:00:00,65.7,148.88,3.17,7.49,17.55,19.77,11.69,1.27,51.12,33.56,35.29,0.86,180.11274390508322,111.88,0.0,
2022-06-25 10:00:00,53.95,136.9,3.88,7.32,16.81,12.91,6.91,0.92,53.38,34.73,31.13,0.98,180.11274390508322,177.53,0.0,
2022-06-25 11:00:00,47.2,125.4,3.78,6.94,18.05,21.05,7.42,0.84,57.92,35.95,27.93,0.79,180.11274390508322,933.81,0.0,
2022-06-25 12:00:00,50.08,115.2,3.35,7.41,18.57,19.66,10.28,1.17,64.2,36.9,24.53,0.61,180.11274390508322,992.53,0.0,
2022-06-25 13:00:00,52.07,112.8,3.88,7.81,18.81,15.97,14.26,1.15,66.53,37.64,22.79,0.83,180.11274390508322,937.17,0.0,
2022-06-25 14:00:00,48.52,111.67,3.82,8.89,17.81,17.15,13.87,0.71,66.92,38.49,21.7,0.49,180.11274390508322,833.2,0.0,
2022-06-25 15:00:00,52.62,114.95,3.72,8.23,19.02,17.73,16.11,0.82,71.78,38.09,22.25,1.21,180.11274390508322,671.06,0.0,
2022-06-25 16:00:00,51.12,113.73,3.4,6.24,14.86,15.71,10.82,0.99,61.17,37.98,21.49,1.2,180.11274390508322,483.5,0.0,
2022-06-26 08:00:00,92.38,149.95,3.73,9.24,15.94,14.98,3.29,0.67,12.22,31.32,76.55,1.85,180.11274390508322,148.54,0.0,
2022-06-26 09:00:00,81.62,135.72,3.74,8.19,17.13,22.45,4.1,0.96,21.18,32.96,63.63,2.3,180.11274390508322,199.34,0.0,
2022-06-26 10:00:00,75.33,124.27,3.39,7.22,19.05,16.21,3.45,1.3,26.48,34.46,55.93,2.17,180.11274390508322,269.06,0.0,
2022-06-26 11:00:00,67.6,125.72,4.09,7.39,16.84,16.36,4.54,1.13,41.73,36.39,45.12,2.23,180.11274390508322,815.51,0.0,
2022-06-26 12:00:00,66.32,123.67,3.78,8.16,18.5,16.15,4.25,0.92,49.67,37.8,37.64,1.76,180.11274390508322,853.02,0.0,
2022-06-26 13:00:00,65.4,123.57,3.54,8.3,17.58,17.38,5.38,0.69,57.75,38.71,33.69,1.34,180.11274390508322,831.06,0.0,
2022-06-26 14:00:00,58.05,124.47,3.49,7.04,16.37,18.59,5.63,0.83,61.2,38.97,30.73,1.09,180.11274390508322,548.45,0.0,
2022-06-26 15:00:00,54.57,120.82,3.32,7.44,18.34,18.29,5.39,0.83,58.21,38.81,34.21,1.2,180.11274390508322,449.4,0.0,
2022-06-26 16:00:00,55.52,124.0,3.93,8.12,18.95,20.58,4.69,0.95,53.46,37.78,37.68,1.22,180.11274390508322,223.84,0.0,
2022-06-27 08:00:00,57.18,90.72,3.54,7.83,17.32,20.37,4.39,1.41,11.82,32.78,67.45,1.7,180.11274390508322,152.42,0.0,
2022-06-27 09:00:00,56.37,92.9,3.41,6.99,16.73,17.1,5.24,1.17,18.83,34.19,58.91,1.98,180.11274390508322,196.68,0.0,
2022-06-27 10:00:00,53.9,95.7,3.7,8.0,16.14,14.75,6.73,0.67,27.64,35.8,52.04,1.61,180.11274390508322,248.47,0.0,
2022-06-27 11:00:00,50.6,96.55,3.83,8.06,13.92,20.67,11.29,0.89,36.93,36.82,45.79,1.22,180.11274390508322,645.3,0.0,
2022-06-27 12:00:00,51.85,100.53,3.96,8.34,17.24,16.92,4.6,1.05,40.55,38.17,39.67,0.76,180.11274390508322,797.52,0.0,
2022-06-27 13:00:00,55.43,98.62,3.96,5.91,17.38,20.84,4.44,1.29,46.04,38.78,36.83,0.82,180.11274390508322,652.6,0.0,
2022-06-27 14:00:00,57.2,97.8,3.99,7.05,16.26,15.52,3.76,0.95,51.16,39.37,34.42,0.74,180.11274390508322,649.82,0.0,
2022-06-27 15:00:00,54.2,97.82,3.71,8.15,16.91,16.96,2.21,0.81,51.32,38.86,36.19,1.13,180.11274390508322,407.64,0.0,
2022-06-27 16:00:00,50.3,99.28,3.58,7.72,17.03,16.55,4.69,1.02,41.6,38.09,43.56,2.05,180.11274390508322,381.96,0.0,
2022-06-28 08:00:00,78.02,120.72,3.66,9.11,18.13,17.17,3.59,1.27,5.55,33.58,78.18,0.81,180.11274390508322,187.41,0.0,
2022-06-28 09:00:00,77.42,119.33,3.5,8.05,18.5,16.93,5.0,0.93,13.41,35.53,59.77,1.03,180.11274390508322,240.75,0.0,
2022-06-28 10:00:00,61.48,114.02,4.0,6.45,18.33,17.68,6.11,0.75,23.3,37.28,48.3,0.64,180.11274390508322,310.64,0.0,
2022-06-28 11:00:00,53.38,106.3,4.03,7.21,19.46,18.82,6.81,1.02,30.62,38.48,42.92,0.68,180.11274390508322,739.48,0.0,
2022-06-28 12:00:00,55.9,104.35,3.3,8.44,17.16,16.09,4.5,1.34,35.28,39.49,38.5,0.42,180.11274390508322,824.91,0.0,
2022-06-28 13:00:00,54.53,106.63,3.15,8.31,17.91,18.71,6.01,1.09,41.24,39.8,36.81,0.88,180.11274390508322,778.23,0.0,
2022-06-28 14:00:00,52.87,108.97,3.18,6.96,16.69,17.02,5.13,1.16,43.83,40.23,35.55,1.53,180.11274390508322,603.03,0.0,
2022-06-28 15:00:00,57.05,113.38,3.29,6.9,19.29,17.6,5.62,1.25,38.42,38.99,43.12,1.57,180.11274390508322,392.76,0.0,
2022-06-28 16:00:00,64.72,114.77,3.1,7.31,15.91,19.94,5.54,1.23,35.03,38.63,44.07,1.37,180.11274390508322,322.01,0.0,
2022-06-29 08:00:00,84.25,132.7,3.24,7.07,17.36,16.68,3.1,1.04,0.76,33.5,73.54,0.91,180.11274390508322,163.54,0.0,
2022-06-29 09:00:00,76.47,124.85,3.81,7.08,17.76,20.24,4.74,1.23,5.29,35.15,55.55,1.43,180.11274390508322,278.13,0.0,
2022-06-29 10:00:00,65.3,136.18,3.57,8.05,18.09,19.96,6.65,1.17,5.12,35.56,52.7,1.5,180.11274390508322,299.97,0.0,
2022-06-29 11:00:00,64.18,145.78,3.75,7.74,17.45,18.8,5.98,0.81,4.24,35.35,61.94,1.95,180.11274390508322,608.93,0.0,
2022-06-29 12:00:00,75.17,157.8,3.4,6.76,18.78,17.33,4.95,1.49,5.19,35.24,63.13,2.22,180.11274390508322,658.8,0.0,
2022-06-29 13:00:00,86.15,168.88,3.28,7.82,17.84,16.81,7.22,1.2,7.17,35.7,59.99,1.55,180.11274390508322,660.12,0.0,
2022-06-29 14:00:00,88.73,167.28,3.61,7.29,17.64,17.42,7.38,0.77,8.55,35.94,58.72,1.66,180.11274390508322,536.94,0.0,
2022-06-29 15:00:00,86.53,160.32,3.7,7.58,16.79,20.91,8.94,1.02,8.02,36.17,56.05,1.48,180.11274390508322,446.41,0.0,
2022-06-29 16:00:00,79.7,157.0,3.68,7.41,16.47,15.75,8.2,1.48,8.39,36.09,54.56,1.27,180.11274390508322,287.63,0.0,
2022-06-30 08:00:00,51.67,68.65,3.52,8.56,16.48,21.56,2.25,0.98,1.76,26.75,99.99,2.91,180.11274390508322,15.84,0.0,
2022-06-30 09:00:00,38.98,49.18,3.67,8.05,17.69,21.3,1.67,0.94,2.23,26.41,99.99,2.99,180.11274390508322,24.29,0.0,
2022-06-30 10:00:00,27.48,40.9,3.56,7.83,16.52,19.34,0.87,0.78,1.95,26.41,99.99,2.26,180.11274390508322,59.34,0.0,
2022-06-30 11:00:00,23.18,31.4,3.66,7.21,15.94,19.12,0.61,0.85,1.68,26.06,99.99,2.51,180.11274390508322,38.25,0.38,
2022-06-30 12:00:00,22.9,27.2,3.08,9.21,16.59,21.28,0.24,0.78,1.67,25.6,99.99,3.15,180.11274390508322,59.28,0.25,
2022-06-30 13:00:00,,,3.08,7.91,16.49,18.54,0.2,0.89,3.22,25.04,99.99,2.25,180.11274390508322,44.5,0.38,
2022-06-30 14:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2022-06-30 15:00:00,,,3.26,7.27,17.38,13.77,140.19,0.21,3.66,,,1.33,180.11274390508322,,1.12,
2022-06-30 16:00:00,,,3.88,7.03,17.01,19.61,0.19,0.9,3.84,22.95,99.99,1.02,180.11274390508322,19.17,1.0,
2022-07-01 08:00:00,32.78,41.27,3.41,7.77,16.81,21.2,3.18,1.08,1.16,26.99,99.99,1.25,180.11274390508322,256.21,0.0,
2022-07-01 09:00:00,37.78,40.12,3.38,8.91,17.56,16.71,3.35,0.97,2.28,28.43,99.99,1.06,180.11274390508322,292.89,0.0,
2022-07-01 10:00:00,30.8,41.0,4.23,8.28,19.84,18.34,2.87,0.67,2.72,29.09,99.99,1.17,180.11274390508322,399.89,0.0,
2022-07-01 11:00:00,32.8,42.07,3.73,6.69,17.43,15.07,6.03,0.91,3.45,29.55,99.99,1.01,180.11274390508322,563.55,0.0,
2022-07-01 12:00:00,38.38,42.8,3.59,8.07,15.62,17.85,3.22,1.13,5.62,30.11,99.85,1.18,180.11274390508322,587.33,0.0,
2022-07-01 13:00:00,33.8,38.1,3.67,7.32,17.68,19.58,0.47,1.02,5.41,30.96,94.61,0.83,180.11274390508322,648.06,0.12,
2022-07-01 14:00:00,26.5,31.9,3.41,7.81,17.13,21.19,,0.72,4.38,30.73,94.61,1.03,180.11274390508322,433.46,0.0,
2022-07-01 15:00:00,27.22,32.27,3.61,8.01,16.01,18.62,,1.08,4.34,31.41,91.1,1.11,180.11274390508322,569.5,0.0,
2022-07-01 16:00:00,28.75,33.45,3.69,7.41,17.76,18.44,2.43,1.36,6.41,31.23,86.37,1.22,180.11274390508322,397.7,0.0,
2022-07-02 08:00:00,47.83,57.23,3.6,8.16,15.95,18.81,3.27,1.05,2.95,28.93,99.99,0.78,180.11274390508322,260.4,0.0,
2022-07-02 09:00:00,43.65,62.68,3.6,5.33,16.17,21.0,3.62,1.1,4.68,29.72,99.99,0.88,180.11274390508322,315.3,0.0,
2022-07-02 10:00:00,48.55,66.53,3.19,8.45,18.71,19.51,3.98,0.71,5.09,30.82,99.68,0.54,180.11274390508322,347.07,0.0,
2022-07-02 11:00:00,52.08,63.7,3.06,8.99,18.58,18.81,5.21,0.9,7.79,30.22,99.3,0.7,180.11274390508322,105.99,0.0,
2022-07-02 12:00:00,50.58,65.72,3.3,7.85,17.96,15.79,2.56,0.9,6.98,30.93,98.9,0.51,180.11274390508322,393.76,0.0,
2022-07-02 13:00:00,47.9,60.92,3.41,7.38,16.62,20.58,2.19,0.83,6.96,31.26,98.33,0.84,180.11274390508322,482.19,0.0,
2022-07-02 14:00:00,40.47,51.57,4.22,7.85,17.29,18.71,1.13,0.6,7.84,32.31,84.66,0.85,180.11274390508322,671.81,0.0,
2022-07-02 15:00:00,39.0,46.6,3.96,8.21,18.94,19.9,0.79,0.89,9.86,32.45,79.63,0.65,180.11274390508322,434.07,0.0,
2022-07-02 16:00:00,38.75,53.33,3.49,7.79,19.13,17.48,1.86,0.68,10.33,32.8,79.52,0.5,180.11274390508322,323.86,0.0,
2022-07-03 08:00:00,33.42,45.73,3.42,8.53,18.87,18.7,2.57,0.93,1.83,27.61,99.99,1.39,180.11274390508322,184.78,0.0,
2022-07-03 09:00:00,29.38,40.28,3.23,6.79,18.95,19.81,2.71,0.89,2.16,28.38,99.99,1.53,180.11274390508322,285.15,0.0,
2022-07-03 10:00:00,30.1,43.18,3.28,7.6,17.21,17.44,2.64,1.07,2.36,28.41,99.99,1.35,180.11274390508322,205.34,0.0,
2022-07-03 11:00:00,39.12,45.72,3.26,7.59,17.16,15.92,2.44,1.1,3.14,29.79,99.99,1.41,180.11274390508322,516.89,0.0,
2022-07-03 12:00:00,39.42,44.05,3.61,8.39,18.77,20.66,1.02,0.82,4.65,31.4,99.78,1.39,180.11274390508322,768.27,0.0,
2022-07-03 13:00:00,35.45,44.98,3.89,6.83,18.28,19.45,1.13,0.82,5.2,32.37,96.56,1.55,180.11274390508322,868.09,0.0,
2022-07-03 14:00:00,31.5,44.4,3.37,7.64,18.92,21.58,0.69,1.01,5.43,33.19,73.66,1.47,180.11274390508322,835.68,0.0,
2022-07-03 15:00:00,25.02,35.93,3.88,6.38,17.86,16.58,1.14,0.89,6.27,33.98,66.78,1.24,180.11274390508322,680.35,0.0,
2022-07-03 16:00:00,25.77,30.52,3.49,9.02,14.51,16.36,2.0,0.73,7.42,34.05,67.27,1.28,180.11274390508322,471.36,0.0,
2022-07-04 08:00:00,21.93,35.95,3.24,7.65,16.81,17.89,1.4,0.98,2.75,29.71,99.99,0.55,180.11274390508322,230.12,0.0,
2022-07-04 09:00:00,21.1,36.25,3.37,7.67,17.34,19.29,1.83,0.81,3.48,32.36,92.73,0.52,180.11274390508322,234.76,0.0,
2022-07-04 10:00:00,24.65,44.68,3.32,8.02,16.65,15.68,1.73,0.82,4.54,33.3,79.78,0.64,180.11274390508322,339.16,0.0,
2022-07-04 11:00:00,26.97,50.05,3.81,8.13,16.85,19.95,3.77,1.27,6.94,34.1,75.16,0.44,180.11274390508322,721.09,0.0,
2022-07-04 12:00:00,32.2,56.35,3.89,8.49,17.42,18.6,0.97,0.68,6.24,34.29,73.33,0.68,180.11274390508322,553.53,0.0,
2022-07-04 13:00:00,34.92,51.62,3.53,7.97,18.16,16.23,0.26,0.56,4.92,35.31,67.1,0.75,180.11274390508322,687.62,0.0,
2022-07-04 14:00:00,31.52,48.88,3.33,8.11,20.73,16.36,0.16,1.05,3.99,33.81,76.04,0.85,180.11274390508322,151.37,0.0,
2022-07-04 15:00:00,33.85,48.7,3.56,8.02,18.13,16.57,0.02,0.85,2.98,32.97,93.28,0.55,180.11274390508322,373.87,0.12,
2022-07-04 16:00:00,41.1,50.3,3.07,7.66,17.41,21.22,1.54,0.99,6.84,35.42,63.15,0.66,180.11274390508322,414.47,0.0,
2022-07-05 08:00:00,95.43,122.58,4.47,7.96,17.94,21.64,1.97,0.83,1.53,30.87,99.99,0.79,180.11274390508322,184.24,0.0,
2022-07-05 09:00:00,86.05,118.88,3.09,8.36,15.67,19.5,1.84,0.77,2.19,31.73,99.99,0.65,180.11274390508322,256.87,0.0,
2022-07-05 10:00:00,94.0,113.4,3.95,9.36,17.68,22.14,1.96,0.64,2.92,32.58,99.99,0.9,180.11274390508322,330.1,0.0,
2022-07-05 11:00:00,115.02,122.22,3.48,7.5,19.39,19.62,2.67,0.82,2.74,32.94,99.5,1.09,180.11274390508322,393.94,0.0,
2022-07-05 12:00:00,100.65,116.32,3.22,7.64,16.52,20.97,0.85,1.05,4.92,33.81,97.97,0.79,180.11274390508322,498.86,0.0,
2022-07-05 13:00:00,78.12,97.78,3.52,7.22,16.52,18.84,0.48,0.97,3.93,35.25,78.45,0.72,180.11274390508322,670.05,0.0,
2022-07-05 14:00:00,66.45,85.95,4.21,9.43,18.61,17.88,0.23,1.18,3.61,36.12,65.48,0.53,180.11274390508322,561.49,0.0,
2022-07-05 15:00:00,60.43,83.3,3.83,7.66,15.07,22.95,0.18,0.91,3.96,35.9,66.5,0.56,180.11274390508322,321.8,0.0,
2022-07-05 16:00:00,63.25,84.5,3.69,7.76,19.09,16.01,2.21,0.8,2.33,36.45,63.86,0.39,180.11274390508322,289.94,0.0,
2022-07-06 08:00:00,41.65,57.9,3.65,8.07,14.36,17.4,2.35,0.9,1.35,31.4,99.99,0.93,180.11274390508322,202.35,0.0,
2022-07-06 09:00:00,43.55,58.07,4.02,7.04,17.81,18.31,2.38,0.59,1.57,31.9,99.99,1.1,180.11274390508322,271.68,0.0,
2022-07-06 10:00:00,49.57,57.38,3.29,7.42,16.26,17.74,4.95,1.03,1.02,30.58,99.76,3.46,180.11274390508322,321.09,0.0,
